SEQN,SDDSRVYR,RIDSTATR,RIDEXMON,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDAGEEX,RIDRETH1,DMQMILIT,DMDBORN2,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDSCHOL,DMDMARTL,DMDHHSIZ,DMDFMSIZ,INDHHIN2,INDFMIN2,INDFMPIR,RIDEXPRG,DMDHRGND,DMDHRAGE,DMDHRBR2,DMDHREDU,DMDHRMAR,DMDHSEDU,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANG,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA
54864,6,1,0,2,15,189,0,2,0,1,1,0,9,0,1,0,6,6,3,3,0,0,2,39,2,3,1,0,2,1,2,2,2,2,0,0,0,0,10276,0,1,88
54865,6,2,1,1,31,383,383,3,2,1,1,0,0,3,0,3,2,1,6,4,1,0,2,45,1,7,3,0,1,2,2,1,2,2,1,2,2,1,21158,22345,1,83
54866,6,2,1,1,67,813,814,5,2,1,1,0,0,1,0,1,2,2,4,4,1,0,1,67,1,1,1,1,1,2,2,1,2,2,1,2,2,1,68230,68602,1,83
54867,6,2,2,2,62,751,752,3,2,1,1,0,0,4,0,3,1,1,8,8,4,0,2,62,1,4,3,0,1,2,2,1,2,2,1,2,2,1,52039,54030,2,89
54868,6,2,1,2,9,117,117,4,0,1,1,0,4,0,1,0,5,5,77,77,0,0,2,36,1,2,1,2,1,1,2,1,2,2,1,2,2,0,14737,15070,2,80
54869,6,2,2,2,53,645,646,3,1,1,1,0,0,5,0,5,2,2,14,14,5,0,2,53,1,5,5,0,1,2,2,1,2,2,1,2,2,1,106655,104944,2,79
54870,6,2,2,1,38,458,459,2,2,4,2,2,0,5,0,6,2,1,14,7,3,0,1,30,0,0,5,0,1,2,2,1,2,2,1,2,2,2,24925,26851,2,84
54871,6,1,0,2,5,64,0,4,0,1,1,0,0,0,0,0,6,6,7,7,1,0,2,36,1,2,5,0,1,1,2,1,2,2,0,0,0,0,10729,0,1,78
54872,6,2,1,1,19,238,239,3,2,1,1,0,11,0,3,0,5,5,6,6,1,0,1,19,1,3,0,0,1,2,2,1,2,2,1,2,2,1,13611,13862,2,87
54873,6,2,2,2,73,881,881,4,2,1,1,0,0,2,0,2,1,1,13,13,0,0,2,73,1,2,2,0,1,2,2,1,2,2,1,2,2,0,15407,16124,2,81
54874,6,2,1,1,73,876,877,1,1,1,1,0,0,2,0,1,4,4,12,12,0,0,2,74,1,3,1,2,1,2,2,1,2,2,1,2,2,0,8932,9611,1,81
54875,6,2,2,1,60,726,727,4,1,1,1,0,0,4,0,3,2,2,6,6,1,0,1,60,1,4,3,0,1,2,2,1,2,2,1,2,2,1,10022,9965,2,84
54876,6,2,1,1,24,289,290,5,2,5,2,2,0,3,0,5,4,1,5,2,0,0,1,24,5,3,5,0,1,2,2,1,2,2,1,2,2,1,30152,32055,1,82
54877,6,2,1,2,2,28,28,4,0,1,1,0,0,0,0,0,5,5,1,1,0,0,2,35,1,2,5,0,1,1,2,1,2,2,0,0,0,0,8108,8425,1,84
54878,6,2,1,1,0,7,9,2,0,1,1,0,0,0,0,0,7,1,15,1,0,0,1,54,2,5,1,4,1,1,2,1,2,2,0,0,0,0,4770,4873,2,88
54879,6,2,1,2,2,25,25,1,0,1,1,0,0,0,0,0,7,7,6,6,0,0,2,21,2,2,1,2,1,1,2,1,2,2,0,0,0,0,8613,8710,2,85
54880,6,2,1,1,15,189,189,1,0,1,1,0,9,0,1,0,7,7,4,4,0,0,2,42,2,2,1,1,1,1,2,1,2,2,1,2,2,1,10145,10300,2,88
54881,6,2,2,1,78,942,943,3,2,1,1,0,0,3,0,1,2,2,3,3,0,0,1,78,1,3,1,2,1,2,2,1,2,2,0,0,0,0,33006,32931,2,79
54882,6,2,2,2,12,144,145,3,0,1,1,0,6,0,2,0,4,4,10,10,2,0,1,50,1,4,1,4,1,1,2,1,2,2,1,2,2,1,73206,75090,2,76
54883,6,2,1,1,2,33,34,4,0,1,1,0,0,0,0,0,6,6,5,5,0,0,2,34,5,3,1,5,1,1,2,1,2,2,0,0,0,0,10676,10752,2,82
54884,6,2,2,2,16,197,198,1,0,2,2,3,10,0,1,0,5,5,6,6,1,0,1,37,2,2,1,3,1,2,2,2,2,2,1,2,2,1,14719,15264,1,87
54885,6,2,2,2,9,111,111,3,0,1,1,0,2,0,1,0,4,4,10,10,3,0,1,40,1,4,1,2,1,1,2,1,2,2,1,2,2,0,45601,46640,2,81
54886,6,2,2,1,73,884,885,3,1,1,1,0,0,5,0,1,2,2,9,9,3,0,1,73,1,5,1,0,1,2,2,1,2,2,1,2,2,0,31503,31431,1,77
54887,6,2,1,1,39,472,472,3,1,1,1,0,0,4,0,3,1,1,3,3,0,0,1,39,1,4,3,0,1,2,2,1,2,2,1,2,2,1,21395,21306,2,82
54888,6,2,2,2,5,64,65,4,0,1,1,0,0,0,0,0,6,6,6,6,0,0,2,28,1,2,1,2,1,1,2,1,2,2,0,0,0,0,12929,14004,2,84
54889,6,2,1,1,10,128,129,3,0,1,1,0,4,0,1,0,4,4,14,14,3,0,2,32,1,3,1,3,1,1,2,1,2,2,0,0,0,0,56706,57610,1,77
54890,6,2,1,2,4,48,49,1,0,1,1,0,0,0,0,0,4,4,4,4,0,0,2,28,2,4,6,0,2,1,2,2,2,2,0,0,0,0,12286,13004,2,86
54891,6,2,1,1,64,769,771,4,2,1,1,0,0,2,0,3,1,1,5,5,1,0,1,64,1,2,3,0,1,2,2,1,2,2,1,2,2,1,10580,10650,1,81
54892,6,2,2,1,61,742,743,3,2,1,1,0,0,4,0,1,2,2,8,8,3,0,1,61,1,4,1,3,1,2,2,1,2,2,1,2,2,1,59047,58644,2,75
54893,6,2,1,2,2,29,30,1,0,1,1,0,0,0,0,0,5,5,5,5,0,0,1,25,2,3,1,1,2,1,2,2,2,2,0,0,0,0,7936,8399,2,87
54894,6,2,2,2,77,924,925,3,2,5,1,9,0,4,0,2,1,1,14,14,5,0,2,77,5,4,2,0,1,2,2,1,2,2,1,2,2,0,38581,39379,2,78
54895,6,2,2,1,39,470,471,1,2,2,2,3,0,1,0,4,6,6,5,5,0,0,1,39,2,1,4,0,2,2,2,2,2,2,2,2,2,2,31906,33958,1,87
54896,6,2,1,2,16,201,201,4,0,1,1,0,10,0,1,0,3,3,15,15,5,0,1,41,1,4,3,0,1,2,2,1,2,2,1,2,2,1,17187,18140,2,85
54897,6,2,1,2,13,164,165,5,0,1,1,0,7,0,1,0,2,2,12,12,0,0,2,54,5,5,1,0,1,1,2,1,2,2,1,2,2,1,63664,64022,1,82
54898,6,2,2,2,13,158,159,3,0,1,1,0,7,0,1,0,5,5,14,14,2,0,2,38,1,5,1,3,1,1,2,1,2,2,1,2,2,1,54268,55643,1,76
54899,6,2,1,1,20,245,246,3,2,1,1,0,0,4,0,5,3,3,1,1,0,0,2,40,1,3,3,0,1,2,2,1,2,2,1,2,2,1,33153,34314,2,80
54900,6,2,2,1,46,560,561,4,2,1,1,0,0,2,0,1,5,5,6,6,1,0,1,46,1,2,1,2,1,2,2,1,2,2,0,0,0,0,24849,24848,1,77
54901,6,2,1,2,44,528,529,3,2,1,1,0,0,4,0,1,4,4,14,14,3,2,2,44,1,4,1,3,1,2,2,1,2,2,1,2,2,1,18917,18892,2,79
54902,6,2,1,2,57,688,689,2,2,4,1,6,0,5,0,1,2,2,9,9,3,0,1,60,4,3,1,5,1,2,2,1,2,2,1,2,2,2,14821,15819,2,82
54903,6,2,1,2,55,660,661,3,2,1,1,0,0,4,0,6,2,1,8,7,3,0,1,60,1,2,6,0,1,2,2,1,2,2,1,2,2,1,86310,84925,2,86
54904,6,2,1,2,15,184,185,3,0,1,1,0,10,0,1,0,3,3,3,3,0,0,2,50,1,3,2,0,1,1,2,1,2,2,1,2,2,1,24063,24496,2,83
54905,6,2,1,1,40,491,492,1,2,2,2,5,0,5,0,1,5,4,9,8,2,0,1,40,2,5,1,4,2,2,2,2,2,2,2,2,2,2,20020,20283,2,85
54906,6,2,1,2,14,176,176,3,0,1,1,0,8,0,1,0,3,3,7,7,1,0,2,49,1,4,6,0,1,1,2,1,2,2,1,2,2,1,62726,63855,2,85
54907,6,2,1,2,39,471,472,3,2,1,1,0,0,4,0,3,2,2,4,4,1,2,2,39,1,4,3,0,1,2,2,1,2,2,1,2,2,1,22163,23265,2,83
54908,6,2,2,2,62,744,744,4,2,1,1,0,0,2,0,3,2,2,2,2,0,0,2,62,1,2,3,0,1,2,2,1,2,2,1,2,2,1,18856,19061,1,79
54909,6,2,1,2,7,87,88,1,0,1,1,0,1,0,1,0,4,4,3,3,0,0,1,34,1,5,6,0,1,1,2,1,2,2,0,0,0,0,10987,11607,1,81
54910,6,2,1,2,47,568,569,2,2,1,1,0,0,4,0,3,1,1,5,5,1,0,2,47,1,4,3,0,1,2,2,1,2,2,1,2,2,1,18366,19602,1,82
54911,6,2,1,2,6,78,79,4,0,1,1,0,0,0,0,0,5,5,3,3,0,0,2,35,1,3,4,0,1,1,2,1,2,2,0,0,0,0,12279,12638,1,82
54912,6,2,1,1,8,98,99,4,0,1,1,0,2,0,1,0,6,6,9,9,2,0,2,36,1,5,1,4,1,1,2,1,2,2,0,0,0,0,12731,13670,2,87
54913,6,2,1,2,46,560,561,1,2,2,2,6,0,1,0,6,7,6,99,3,0,0,2,43,2,1,4,0,2,2,2,2,2,2,2,2,2,2,13628,13694,2,86
54914,6,2,1,1,33,407,408,3,2,1,1,0,0,4,0,1,2,2,15,15,5,0,1,33,1,4,1,5,1,2,2,1,2,2,1,2,2,1,56269,58442,1,84
54915,6,2,1,2,15,188,189,3,0,1,1,0,9,0,1,0,5,5,6,6,1,0,2,45,1,2,3,0,1,1,2,1,2,2,1,2,2,1,19677,20175,2,82
54916,6,2,2,2,66,801,801,3,2,1,1,0,0,4,0,3,2,2,5,5,1,0,1,41,1,2,5,0,1,2,2,1,2,2,1,2,2,1,20830,20605,1,77
54917,6,2,2,1,20,251,252,3,2,1,1,0,0,4,0,5,3,1,5,2,0,0,1,20,1,4,5,0,1,2,2,1,2,2,1,2,2,1,25183,26065,1,84
54918,6,2,1,2,8,99,100,2,0,1,1,0,1,0,1,0,5,5,5,5,0,0,2,41,1,4,3,0,1,1,2,1,2,2,1,2,2,0,12060,12450,2,82
54919,6,2,2,1,38,467,467,2,2,4,2,2,0,4,0,5,4,4,8,8,2,0,1,51,4,3,3,0,2,2,2,1,2,2,1,2,2,2,31310,33324,2,77
54920,6,2,1,1,50,611,611,4,2,1,1,0,0,4,0,4,1,1,7,7,3,0,1,50,1,4,4,0,1,2,2,1,2,2,1,2,2,1,17158,17126,1,84
54921,6,2,2,1,25,310,311,1,2,1,1,0,0,4,0,5,2,1,6,3,1,0,1,24,1,3,5,0,1,2,2,1,2,2,1,2,2,1,32280,32812,1,87
54922,6,2,1,2,0,11,12,3,0,1,1,0,0,0,0,0,3,3,6,6,1,0,2,30,1,4,6,0,1,1,2,1,2,2,0,0,0,0,21403,22304,1,83
54923,6,2,1,1,60,724,725,1,2,1,1,0,0,4,0,1,2,2,14,14,5,0,2,56,1,4,1,4,1,2,2,1,2,2,1,2,2,1,6438,6649,1,85
54924,6,2,2,1,17,211,212,1,2,1,1,0,11,0,2,0,4,4,4,4,0,0,2,39,1,3,77,0,1,2,2,1,2,2,1,2,2,1,10935,11143,1,80
54925,6,2,2,1,38,458,459,3,2,1,1,0,0,5,0,1,3,3,15,15,5,0,1,38,1,5,1,4,1,2,2,1,2,2,1,2,2,1,76854,78224,2,77
54926,6,2,1,1,62,754,755,3,2,1,1,0,0,4,0,1,2,2,6,6,1,0,1,62,1,4,1,3,1,2,2,1,2,2,0,0,0,0,21456,21573,2,75
54927,6,2,2,2,71,852,853,3,2,1,1,0,0,3,0,1,2,2,8,8,3,0,1,76,1,3,1,3,1,2,2,1,2,2,1,2,2,0,37776,38087,2,81
54928,6,2,2,2,1,18,18,3,0,1,1,0,0,0,0,0,3,3,5,5,1,0,1,36,1,4,6,0,1,1,2,1,2,2,0,0,0,0,7743,8015,2,75
54929,6,2,2,1,7,91,92,2,0,1,1,0,1,0,2,0,5,5,14,14,3,0,1,35,1,3,1,4,1,1,2,1,2,2,0,0,0,0,10495,10898,2,78
54930,6,2,2,2,9,112,112,5,0,1,1,0,3,0,2,0,4,4,77,77,0,0,2,36,5,5,1,5,1,1,2,1,2,2,1,2,2,0,40958,41070,2,77
54931,6,2,2,1,19,237,238,4,2,1,1,0,13,0,3,0,2,2,14,14,5,0,1,19,1,3,0,0,1,2,2,1,2,2,1,2,2,1,11331,12249,2,89
54932,6,2,2,1,55,671,672,1,2,2,1,5,0,2,0,1,7,7,7,7,0,0,2,53,4,3,1,2,2,2,2,1,2,2,2,2,2,2,10720,10760,1,78
54933,6,2,2,1,51,617,617,4,2,5,2,4,0,4,0,1,3,3,6,6,1,0,1,51,5,4,1,3,1,2,2,1,2,2,1,2,2,1,17672,17577,1,78
54934,6,2,2,1,24,294,295,4,2,1,1,0,0,5,0,5,4,4,15,15,5,0,2,66,5,5,1,3,1,2,2,1,2,2,1,2,2,1,24706,25442,1,78
54935,6,2,2,1,60,730,731,3,1,1,1,0,0,4,0,1,2,2,15,15,5,0,2,61,5,5,1,4,1,2,2,1,2,2,1,2,2,1,50808,51085,1,85
54936,6,2,2,1,47,564,566,4,2,5,1,5,0,4,0,1,5,5,14,14,2,0,1,47,5,4,1,9,1,2,2,1,2,2,1,2,2,1,21177,21063,1,78
54937,6,2,1,2,4,50,51,3,0,1,1,0,0,0,0,0,4,4,14,14,3,0,1,41,0,0,1,5,1,1,2,1,2,2,0,0,0,0,40035,42561,2,81
54938,6,2,2,1,8,102,103,3,0,1,1,0,1,0,1,0,4,4,14,14,4,0,2,41,1,5,1,5,1,1,2,1,2,2,1,2,2,0,38585,38920,1,77
54939,6,2,2,2,30,367,368,3,2,1,1,0,0,5,0,1,4,4,12,12,0,2,2,30,1,5,1,5,1,2,2,1,2,2,1,2,2,1,52723,54729,1,79
54940,6,2,1,2,29,352,353,5,2,4,1,4,0,4,0,1,5,5,10,10,2,2,2,52,4,4,5,0,1,2,2,1,2,2,1,2,2,1,68566,68924,2,86
54941,6,2,2,2,31,383,384,3,2,1,1,0,0,4,0,3,5,5,14,14,3,2,2,31,1,4,3,0,1,2,2,1,2,2,1,2,2,1,71569,72970,1,87
54942,6,2,1,2,4,54,55,3,0,1,1,0,0,0,0,0,6,6,14,14,2,0,2,41,1,5,1,5,1,1,2,1,2,2,0,0,0,0,41479,44097,2,79
54943,6,2,1,1,65,785,786,2,1,4,1,9,0,3,0,3,1,1,6,6,2,0,1,65,4,3,3,0,2,2,2,2,2,2,1,2,2,1,8135,8401,2,82
54944,6,2,1,1,14,178,179,1,0,1,1,0,8,0,1,0,4,4,2,2,0,0,2,33,2,1,4,0,2,1,2,2,2,2,1,2,2,1,19494,19792,1,75
54945,6,2,2,2,54,654,655,3,2,1,1,0,0,2,0,1,2,2,15,15,5,0,2,54,1,2,1,2,1,2,2,1,2,2,1,2,2,1,105915,107298,2,81
54946,6,2,1,2,9,118,119,1,0,1,1,0,3,0,2,0,6,5,99,99,0,0,1,32,0,0,5,0,2,1,2,2,2,2,1,2,2,0,9536,10124,2,88
54947,6,2,2,1,14,175,176,2,0,1,1,0,66,0,0,0,3,3,3,3,0,0,2,45,1,4,4,0,2,1,2,1,2,2,1,1,2,0,9689,9873,1,78
54948,6,2,2,2,72,870,870,3,2,5,2,9,0,1,0,6,2,1,10,6,2,0,1,68,1,5,6,0,1,2,2,1,2,2,1,2,2,0,38596,38913,2,76
54949,6,2,2,1,4,48,50,3,0,1,1,0,0,0,0,0,6,6,15,15,4,0,1,40,1,5,1,5,1,1,2,1,2,2,0,0,0,0,37524,41358,2,77
54950,6,2,1,2,59,708,709,3,2,5,2,6,0,5,0,1,2,2,14,14,5,0,1,58,5,3,1,5,1,2,2,1,2,2,1,2,2,1,110972,112421,2,80
54951,6,2,2,2,24,291,292,3,2,5,1,3,0,5,0,5,1,1,1,1,0,2,2,24,5,5,5,0,1,2,2,1,2,2,1,2,2,1,26266,27063,1,86
54952,6,2,1,2,40,481,481,3,2,1,1,0,0,3,0,1,3,3,5,5,1,2,1,41,1,3,1,3,1,2,2,1,2,2,1,2,2,1,19683,19657,2,80
54953,6,2,2,1,2,30,31,1,0,1,1,0,0,0,0,0,4,4,3,3,0,0,1,26,2,1,6,0,2,1,2,2,2,2,0,0,0,0,10910,11658,1,76
54954,6,2,1,2,16,195,197,5,0,1,1,0,10,0,1,0,7,7,7,7,1,0,2,38,1,5,6,0,1,2,2,1,2,2,1,2,2,1,16552,16645,1,88
54955,6,2,2,1,2,33,34,1,0,1,1,0,0,0,0,0,7,7,10,10,1,0,1,36,2,1,6,0,2,1,2,2,2,2,0,0,0,0,7239,7091,1,86
54956,6,2,1,2,25,305,306,3,2,1,1,0,0,4,0,1,2,2,3,3,0,2,2,25,1,4,1,3,1,2,2,1,2,2,1,2,2,1,87365,87428,2,83
54957,6,2,2,1,73,878,879,3,2,1,1,0,0,4,0,2,1,1,12,12,0,0,1,73,1,4,2,0,1,2,2,1,2,2,1,2,2,0,31795,32114,1,76
54958,6,2,1,2,70,851,852,5,2,1,1,0,0,4,0,1,4,4,15,15,4,0,1,65,1,3,1,4,1,2,2,1,2,2,1,2,2,0,39718,39896,2,85
54959,6,2,1,2,40,481,482,3,2,1,1,0,0,5,0,1,4,4,14,14,4,2,2,40,1,5,1,3,1,2,2,1,2,2,0,0,0,0,62342,62258,1,84
54960,6,2,2,1,24,293,294,3,2,1,1,0,0,3,0,1,4,4,10,10,2,0,2,25,1,2,1,3,1,2,2,1,2,2,0,0,0,0,101107,105153,2,81
54961,6,2,2,1,6,74,74,4,0,1,1,0,0,0,0,0,4,4,5,5,0,0,1,36,1,3,6,0,1,1,2,1,2,2,0,0,0,0,14449,14916,2,78
54962,6,2,2,2,22,275,276,3,2,1,1,0,0,3,0,6,2,1,8,3,1,2,1,28,1,4,6,0,1,2,2,1,2,2,1,2,2,1,75460,77748,1,77
54963,6,2,1,2,39,474,475,4,2,1,1,0,0,4,0,1,4,4,15,15,5,2,1,43,1,4,1,4,1,2,2,1,2,2,1,2,2,1,35477,35207,2,83
54964,6,2,2,1,24,292,292,3,2,1,1,0,0,4,0,5,2,1,8,4,1,0,1,28,1,5,5,0,1,2,2,1,2,2,1,2,2,1,90676,96231,1,77
54965,6,2,2,2,10,124,124,3,0,1,1,0,4,0,2,0,4,4,6,6,1,0,2,34,1,4,1,4,1,1,2,1,2,2,1,2,2,0,46591,47293,2,76
54966,6,2,1,1,38,458,459,3,2,1,1,0,0,4,0,1,4,4,14,14,4,0,1,38,1,4,1,4,1,2,2,1,2,2,1,2,2,1,66982,67850,2,85
54967,6,1,0,2,13,165,0,3,0,1,1,0,7,0,1,0,6,6,12,12,0,0,1,45,1,4,1,0,1,1,2,1,2,2,0,0,0,0,60162,0,1,83
54968,6,2,2,1,37,454,456,3,2,1,1,0,0,5,0,1,5,5,8,8,1,0,1,37,1,5,1,5,1,2,2,1,2,2,1,2,2,1,55724,56718,2,81
54969,6,2,1,2,2,30,30,1,0,1,1,0,0,0,0,0,7,7,8,8,1,0,2,53,2,2,1,3,1,1,2,1,2,2,0,0,0,0,7881,8136,1,81
54970,6,2,1,1,11,135,136,1,0,1,1,0,4,0,1,0,3,3,7,7,1,0,1,39,2,2,1,1,2,1,2,2,2,2,1,2,2,0,10023,9996,2,85
54971,6,2,1,1,14,170,170,4,0,1,1,0,7,0,1,0,5,5,1,1,0,0,2,35,1,2,5,0,1,1,2,1,2,2,1,2,2,1,12085,12313,1,84
54972,6,2,1,1,80,0,0,5,2,5,1,9,0,2,0,1,3,3,14,14,4,0,1,80,5,2,1,2,1,2,2,1,2,2,1,2,2,0,19133,21402,1,88
54973,6,2,1,2,14,170,171,1,0,1,1,0,7,0,1,0,4,4,8,8,2,0,1,47,2,2,1,1,2,1,2,2,2,2,1,2,2,1,12689,13095,2,85
54974,6,2,2,1,80,0,0,3,2,1,1,0,0,3,0,1,2,2,6,6,2,0,1,80,1,3,1,4,1,2,2,1,2,2,1,2,2,0,21842,22695,2,76
54975,6,2,1,2,0,2,3,5,0,1,1,0,0,0,0,0,5,5,9,9,2,0,2,29,5,5,1,5,1,1,2,1,2,2,0,0,0,0,6908,7199,2,87
54976,6,2,1,1,5,68,68,2,0,1,1,0,0,0,0,0,3,3,1,1,0,0,2,37,4,1,5,0,2,1,2,2,2,2,0,0,0,0,13167,13498,2,87
54977,6,2,2,1,24,296,297,3,2,5,1,6,0,5,0,6,4,1,8,6,3,0,1,21,1,5,5,0,1,2,2,1,2,2,1,2,2,1,28070,29193,1,79
54978,6,2,1,2,80,0,0,4,2,1,1,0,0,2,0,2,4,4,5,5,1,0,2,58,1,4,3,0,1,2,2,1,2,2,1,2,2,0,11271,12279,2,88
54979,6,2,1,2,5,69,70,1,0,1,1,0,0,0,0,0,7,7,6,6,0,0,1,59,2,1,1,1,1,1,2,1,2,2,0,0,0,0,8509,8784,3,86
54980,6,2,1,2,60,721,723,3,2,1,1,0,0,4,0,3,6,6,14,14,2,0,1,38,1,4,1,5,1,2,2,1,2,2,1,2,2,1,70859,70094,1,81
54981,6,2,1,2,0,5,6,4,0,1,1,0,0,0,0,0,5,5,77,77,0,0,1,48,1,3,5,0,1,1,2,1,2,2,0,0,0,0,10248,10616,2,83
54982,6,2,2,1,44,532,533,3,2,1,1,0,0,5,0,3,4,4,15,15,5,0,2,40,1,3,3,0,1,2,2,1,2,2,1,2,2,1,80724,81895,1,77
54983,6,2,1,1,80,0,0,3,1,1,1,0,0,2,0,1,2,2,5,5,1,0,1,80,1,2,1,3,1,2,2,1,2,2,1,1,2,0,21228,22809,1,82
54984,6,2,2,1,36,432,434,2,2,4,1,77,0,1,0,5,7,7,77,77,0,0,2,53,4,1,5,0,2,2,2,2,2,2,2,2,2,2,31857,32902,2,78
54985,6,2,1,1,9,116,117,2,0,1,1,0,4,0,1,0,4,4,5,5,0,0,2,31,4,3,1,0,1,1,2,1,2,2,1,2,2,0,12231,12411,2,82
54986,6,1,0,2,3,37,0,3,0,1,1,0,0,0,0,0,3,3,15,15,5,0,1,49,0,0,1,4,1,1,2,1,2,2,0,0,0,0,44980,0,2,87
54987,6,2,2,2,37,451,452,3,2,1,1,0,0,2,0,4,1,1,3,3,1,2,2,37,1,2,4,0,1,2,2,1,2,2,1,2,2,1,21345,22407,2,81
54988,6,2,2,1,1,20,20,1,0,1,1,0,0,0,0,0,6,6,7,7,1,0,2,46,2,1,1,1,2,1,2,2,2,2,0,0,0,0,6318,6477,1,78
54989,6,2,1,1,79,958,958,4,1,1,1,0,0,3,0,1,2,2,9,9,3,0,1,79,1,3,1,2,1,2,2,1,2,2,1,2,2,0,12787,13827,1,82
54990,6,2,1,2,69,837,838,3,2,1,1,0,0,4,0,2,1,1,9,9,5,0,2,69,1,4,2,0,1,2,2,1,2,2,0,0,0,0,63057,63146,2,85
54991,6,2,1,1,2,30,31,3,0,1,1,0,0,0,0,0,4,4,6,6,1,0,1,25,1,4,1,4,1,1,2,1,2,2,0,0,0,0,8103,8931,2,86
54992,6,2,1,1,2,26,26,3,0,1,1,0,0,0,0,0,4,4,6,6,1,0,2,31,5,4,4,0,1,1,2,1,2,2,0,0,0,0,8988,9080,2,83
54993,6,2,1,2,70,844,845,1,2,1,1,0,0,1,0,1,2,2,3,3,0,0,2,70,1,1,1,1,2,2,2,1,2,2,2,2,2,0,13788,15553,1,75
54994,6,2,1,2,65,784,785,1,2,1,1,0,0,5,0,1,2,2,7,7,2,0,1,64,0,0,1,5,1,2,2,1,2,2,1,2,2,1,8526,8780,2,80
54995,6,2,1,1,7,91,91,1,0,1,1,0,0,0,0,0,3,3,5,5,1,0,2,32,1,2,77,0,1,1,2,1,2,2,0,0,0,0,10173,10362,1,82
54996,6,2,2,2,29,359,359,1,2,2,2,3,0,2,0,4,4,4,2,2,0,2,2,65,2,1,4,0,2,2,2,1,2,2,1,2,2,2,27714,28289,2,75
54997,6,2,1,1,10,121,122,1,0,1,1,0,3,0,1,0,5,5,8,8,1,0,1,34,1,2,1,3,1,1,2,1,2,2,1,2,2,0,13799,14329,1,75
54998,6,2,1,1,12,148,148,4,0,1,1,0,6,0,1,0,5,5,7,7,1,0,1,38,1,4,1,3,1,1,2,1,2,2,0,0,0,0,16909,16563,2,83
54999,6,2,1,2,24,295,296,3,2,1,1,0,0,3,0,5,5,5,15,15,5,2,1,25,0,0,1,3,1,2,2,1,2,2,0,0,0,0,26309,26805,1,83
55000,6,2,1,2,52,628,629,1,2,2,2,1,0,1,0,4,5,5,4,4,0,0,1,42,2,1,1,1,2,2,2,2,2,2,2,2,2,0,17473,17939,1,81
55001,6,2,1,1,37,449,451,1,2,2,2,2,0,1,0,1,5,5,1,1,0,0,1,37,2,1,1,0,2,2,2,2,2,2,0,0,0,0,38901,40554,1,81
55002,6,2,2,2,23,281,282,3,2,1,1,0,0,3,0,1,3,3,14,14,4,1,2,23,1,3,1,3,1,2,2,1,2,2,1,2,2,1,71664,73015,2,76
55003,6,2,2,1,54,659,661,3,1,1,1,0,0,3,0,1,4,4,8,8,2,0,1,54,1,3,1,2,1,2,2,1,2,2,1,2,2,1,20361,20524,1,76
55004,6,2,2,1,51,617,618,2,2,4,2,1,0,1,0,1,6,5,7,5,0,0,1,25,4,2,5,0,2,2,2,1,2,2,2,2,2,2,14464,14654,2,78
55005,6,2,2,2,0,6,6,4,0,1,1,0,0,0,0,0,3,3,6,6,1,0,1,30,1,4,6,0,1,1,2,1,2,2,0,0,0,0,8185,8134,2,89
55006,6,2,1,1,47,570,571,3,1,1,1,0,0,4,0,1,3,3,15,15,5,0,1,47,1,4,1,3,1,2,2,1,2,2,1,2,2,1,79976,81137,1,82
55007,6,2,1,1,51,612,613,1,2,2,2,8,0,1,0,1,3,3,99,99,0,0,2,51,2,1,1,1,2,2,2,2,2,2,2,2,2,2,11905,12062,2,86
55008,6,2,2,2,1,13,14,4,0,1,1,0,0,0,0,0,5,5,6,6,1,0,1,47,5,3,1,3,1,1,2,1,2,2,0,0,0,0,10290,10411,2,84
55009,6,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,6,6,6,6,0,0,1,33,2,3,1,3,1,1,2,1,2,2,0,0,0,0,5785,6059,1,82
55010,6,2,1,1,11,134,135,2,0,4,1,3,3,0,1,0,7,7,6,6,0,0,2,40,4,4,6,0,2,1,2,2,2,2,1,2,2,0,8891,9022,1,82
55011,6,2,2,2,27,327,328,3,2,1,1,0,0,5,0,5,4,1,9,5,2,2,1,27,1,4,1,4,1,2,2,1,2,2,1,2,2,1,72711,74082,1,86
55012,6,2,1,2,41,494,494,3,2,1,1,0,0,5,0,5,1,1,3,3,0,2,2,41,1,5,5,0,1,2,2,1,2,2,1,2,2,1,14529,14509,1,88
55013,6,2,2,1,15,181,182,3,0,1,1,0,9,0,2,0,3,3,9,9,3,0,1,56,1,5,1,5,1,1,2,1,2,2,1,2,2,1,48787,48713,1,80
55014,6,2,1,2,67,810,811,1,2,2,2,99,0,1,0,2,3,3,77,77,0,0,2,46,2,1,5,0,2,2,2,1,2,2,2,2,2,2,6578,6774,2,85
55015,6,2,2,2,29,358,359,3,2,1,1,0,0,3,0,6,2,1,14,7,3,2,2,29,1,3,6,0,1,2,2,1,2,2,1,2,2,1,72711,74915,1,86
55016,6,2,1,1,11,136,136,1,0,2,2,4,4,0,1,0,4,4,99,99,0,0,2,30,2,1,3,0,2,1,2,1,2,2,1,2,2,0,11888,12108,2,83
